full_name,age,join_date,salary$,department,score,bonus,active,comments,weird_column___name
Frank,57,2021-10-21 13:51:29,17594,Finance,D,1500.0,1.0,needs review,0.0222143090693699
Eve,62,2018-09-14 18:58:18,9259,HR,B,0.0,1.0,excellent,-1.00242183311006
Dave,49,2019-09-26 22:46:01,9652,,D,500.0,1.0,excellent,0.6636742469334701
Eve,42,2022-09-14 15:12:05,19135,HR,C,1000.0,1.0,pending,-0.3299962324612294
Alice,44,2019-06-17 02:09:24,4812,IT,D,1500.0,0.0,needs review,-1.6509147192290332
Frank,50,2018-01-09 01:43:28,17253,,,0.0,0.0,excellent,0.0620147946831852
Alice,51,2019-05-25 14:49:01,10633,HR,A,1000.0,0.0,pending,0.2225454352677252
Frank,31,2020-11-22 07:58:17,16066,IT,B,1000.0,1.0,pending,-0.2602950859862699
Alice,50,2020-09-18 16:45:33,5318,Operations,C,1500.0,0.0,,-0.678321775726955
Eve,62,2017-09-21 08:32:33,8914,Sales,C,1000.0,0.0,,0.9113449892117176
Frank,58,2020-01-07 01:26:18,7743,Operations,,500.0,1.0,excellent,-0.9310193983551972
Carol,29,2019-03-17 14:09:09,17934,Sales,D,0.0,1.0,excellent,0.4334785215864873
Eve,60,2019-10-21 23:59:32,12332,HR,D,1000.0,1.0,excellent,0.8029173384550973
Frank,25,2022-02-05 00:44:00,16220,HR,C,1000.0,1.0,ok,-1.3083379716086392
Carol,30,2021-03-30 10:14:11,10550,IT,,1000.0,1.0,,-0.0119405812897165
Dave,24,2019-09-23 09:40:34,14388,Finance,A,1500.0,1.0,needs review,0.7549435471506174
Dave,59,2021-03-29 03:19:24,16379,IT,,1000.0,1.0,pending,-1.2225778018431102
Alice,24,2021-04-23 20:19:17,14591,HR,,1000.0,1.0,excellent,0.1466692481310343
Dave,69,2018-02-22 13:24:01,18261,Operations,,1000.0,0.0,ok,0.2458987840375463
Bob,29,2019-07-06 03:07:36,9308,Finance,A,1500.0,0.0,,-0.2602885683508721
Frank,38,2022-03-08 16:25:40,17982,Sales,B,0.0,0.0,pending,0.0785446589823881
Carol,68,2019-03-17 07:38:54,14613,,,1000.0,1.0,,0.7630920543710523
Alice,52,2020-11-01 08:24:41,18266,HR,C,1000.0,0.0,,-0.165071970113089
Carol,56,2018-02-26 15:48:09,14668,HR,C,1000.0,1.0,,-0.767649777696124
Eve,57,2021-02-21 17:48:08,7542,Finance,C,0.0,0.0,needs review,-0.1050702976919925
Eve,48,2017-11-19 10:05:24,17874,,A,500.0,1.0,ok,-1.4964808940092238
Carol,64,2021-08-01 23:35:54,10044,,B,1500.0,1.0,excellent,-0.7886705765472046
Carol,39,2020-03-04 21:52:52,7086,HR,A,0.0,1.0,,-0.5434613982543208
Bob,54,2019-06-04 17:08:37,11961,Finance,C,1000.0,1.0,needs review,-0.4315642329813173
Bob,46,2017-12-18 18:09:58,8073,Sales,A,1000.0,1.0,pending,-2.409706618586118
Bob,18,2021-09-29 14:01:11,3468,Finance,C,0.0,1.0,needs review,0.2292492724519213
Eve,47,2022-12-02 09:53:53,14166,IT,C,1000.0,1.0,excellent,0.7529081817768687
Alice,49,2020-11-13 14:41:10,17550,HR,D,500.0,1.0,,-1.022960737792703
Frank,25,2023-11-06 20:37:50,15361,Sales,,1000.0,1.0,needs review,-0.365917658628448
Carol,69,2022-09-22 05:48:54,8755,Finance,C,0.0,0.0,excellent,0.5818979662453474
Frank,59,2019-04-04 12:11:27,4757,Finance,,1000.0,0.0,excellent,0.3208976096289138
Bob,26,2017-08-04 12:03:42,7283,,B,1000.0,0.0,ok,0.6770123593235537
Carol,67,2022-03-03 15:06:28,10874,Finance,B,1000.0,1.0,needs review,-0.1796605660682617
Dave,61,2022-07-23 11:39:53,6806,HR,B,1000.0,1.0,,0.1024933724081519
Carol,34,2022-05-24 05:44:28,9269,HR,C,0.0,1.0,excellent,-1.05035659222932
Bob,29,2023-03-25 03:02:47,17847,Finance,D,1000.0,1.0,excellent,-0.9531524733616252
Eve,66,2020-01-11 15:08:00,17299,Finance,C,500.0,0.0,excellent,1.3026072571041147
Dave,31,2019-07-10 13:39:15,11738,,,1000.0,1.0,ok,0.1743141915315356
Bob,41,2019-06-03 22:34:33,18011,,A,1000.0,0.0,,0.7597161378525862
Dave,63,2021-08-14 16:48:56,11962,IT,C,1000.0,1.0,pending,-1.33065502059155
Eve,50,2020-08-01 01:08:07,19240,Finance,B,1500.0,1.0,excellent,0.3755093417372052
Frank,39,2020-04-21 04:27:32,5830,,B,500.0,1.0,ok,-0.2122383396944777
Dave,61,2018-03-28 12:30:46,5825,Operations,A,0.0,1.0,ok,0.5022886788558548
Dave,24,2021-12-20 12:35:48,15917,HR,B,1500.0,0.0,needs review,-1.2541131052278292
Dave,54,2019-01-27 15:34:25,18935,Finance,,1000.0,1.0,excellent,0.3806138269721915
Eve,67,2022-03-29 08:59:43,13745,Operations,C,0.0,0.0,,-0.1582085432296889
Carol,61,2022-10-20 09:55:15,16822,Finance,,1000.0,1.0,,2.159126995959716
Frank,33,2017-10-01 12:12:01,14349,IT,A,1000.0,0.0,ok,1.7343540334792924
Dave,58,2020-05-08 17:39:33,17704,IT,,1000.0,1.0,ok,-2.5850806200296343
Alice,18,2021-04-17 03:10:41,5783,Sales,D,1000.0,1.0,excellent,1.2804187722244722
Bob,19,2023-04-05 15:11:23,5673,Finance,D,500.0,0.0,ok,1.0190558158901148
Bob,19,2021-12-13 08:36:57,15333,Operations,C,500.0,1.0,pending,0.9744502964660914
Frank,19,2023-02-04 23:14:01,16118,Finance,A,1500.0,1.0,,1.9009246876584305
Dave,44,2023-10-26 23:34:51,14371,,A,0.0,0.0,needs review,1.199440825127591
Eve,29,2019-11-06 15:30:16,8031,HR,A,1000.0,0.0,ok,0.2206737176094259
Carol,39,2022-08-08 09:15:16,10361,Operations,,0.0,1.0,ok,-1.1319728124904591
Carol,66,2018-12-28 07:57:01,15793,Operations,C,500.0,0.0,pending,0.8692562329026244
Frank,32,2022-01-31 19:24:42,14579,HR,C,1000.0,0.0,pending,1.389769578442508
Bob,23,2019-11-17 00:34:36,3788,IT,B,500.0,0.0,,1.3460306280350731
Bob,38,2021-03-09 07:27:20,17017,Operations,,0.0,1.0,ok,0.942415619052598
Dave,36,2018-10-29 14:33:14,11504,Operations,A,1000.0,0.0,pending,-1.3454159759280402
Carol,45,2020-09-01 19:19:40,5415,IT,B,1000.0,1.0,pending,0.0240992974792386
Dave,26,2018-03-29 01:44:42,4385,,D,500.0,0.0,,-0.5640671778781225
Dave,34,2020-03-22 22:19:42,8668,HR,D,1000.0,1.0,needs review,-0.436089869947707
Dave,20,2022-05-09 07:55:53,11344,IT,,1000.0,0.0,needs review,1.2715863733472106
Dave,51,2023-08-13 08:06:48,14488,Operations,,500.0,1.0,needs review,-1.1419289052534152
Dave,63,2020-05-13 12:02:04,10244,IT,C,0.0,1.0,ok,-0.3487472839939302
Alice,31,2021-06-16 00:27:13,6653,HR,D,1000.0,1.0,pending,-0.3913789189526324
Dave,61,2019-06-29 21:42:37,12943,Finance,,1000.0,0.0,,0.5797508379999862
Dave,27,2023-09-30 20:20:54,14081,Operations,B,500.0,1.0,ok,-2.126757961835111
Eve,50,2019-09-12 14:10:45,12251,IT,A,500.0,0.0,needs review,0.7074045112713124
Eve,39,2022-07-26 03:19:09,13487,Finance,A,1000.0,1.0,ok,-0.0748079970530499
Alice,59,2018-12-27 04:16:21,11733,Sales,A,1500.0,0.0,pending,-0.713745422199224
Frank,46,2018-12-23 11:21:48,18434,Operations,,0.0,1.0,ok,-0.7673664241212967
Carol,49,2018-04-20 04:49:41,3502,HR,B,0.0,0.0,ok,0.123217721433495
Bob,31,2022-03-28 05:15:29,14775,Sales,,0.0,0.0,,1.7054696032061418
Carol,30,2022-03-25 10:53:29,5125,Sales,A,1500.0,1.0,pending,1.3608822031482763
Bob,22,2020-05-25 12:46:45,13425,IT,C,1000.0,1.0,ok,-1.0180446627222013
Frank,61,2018-12-11 18:12:12,4886,Operations,,1000.0,1.0,excellent,-1.2840902341631513
Dave,30,2018-02-15 06:37:10,7844,HR,,1500.0,1.0,pending,-0.7923799253384591
Dave,50,2021-09-22 08:56:38,14000,Sales,D,1500.0,1.0,needs review,-0.2095279286295911
Bob,28,2019-08-22 13:24:13,6869,Operations,C,1500.0,1.0,,-0.0995966375648078
Dave,49,2020-04-12 12:23:52,10907,IT,C,1500.0,1.0,excellent,-0.0730083341789084
Dave,48,2021-02-13 07:08:22,6288,Sales,B,0.0,1.0,,-0.386560741048
Alice,43,2019-12-21 08:09:20,10624,IT,D,0.0,1.0,excellent,1.0847573618690671
Frank,65,2017-11-14 00:22:21,12408,,B,0.0,0.0,,-0.6314960555295791
Bob,69,2017-08-14 20:54:04,3847,HR,,1500.0,1.0,ok,-1.065274556556629
Eve,60,2020-09-20 15:13:07,8477,Sales,B,500.0,0.0,pending,-1.7999354310734943
Frank,42,2019-01-31 07:27:57,11874,Finance,,1000.0,1.0,pending,2.9042566536658034
Dave,29,2018-06-19 04:08:47,15855,Finance,D,1500.0,1.0,ok,1.190076606563975
Alice,21,2018-07-25 02:39:27,14610,Finance,C,1000.0,1.0,excellent,0.3178171075782426
Eve,46,2018-11-19 21:55:08,11607,IT,B,1500.0,0.0,excellent,1.060363730595575
Eve,29,2021-03-01 08:17:21,7656,Finance,B,1500.0,0.0,pending,1.9836979953282676
Eve,66,2022-10-03 15:31:53,16971,Finance,,0.0,1.0,excellent,1.190891126573849
Alice,59,2021-06-08 08:05:49,15516,IT,B,1500.0,1.0,pending,1.6918251827474975
Eve,24,2021-09-21 13:14:13,18864,HR,A,1000.0,1.0,ok,-0.8969463389876089
Carol,67,2022-09-13 14:52:06,11472,Operations,D,0.0,1.0,,-0.7768605373459234
Dave,62,2023-06-25 13:45:46,8008,,,1500.0,1.0,excellent,-0.5767323328073742
Carol,43,2020-07-03 17:38:46,17538,HR,B,0.0,0.0,needs review,0.7285119308403425
Carol,61,2019-12-13 21:59:57,10128,Sales,C,1500.0,1.0,ok,1.1369581405513205
Alice,22,2019-10-14 21:18:46,4930,,C,1500.0,0.0,,0.3039701274198013
Frank,28,2020-11-27 03:14:30,3298,,C,1000.0,1.0,ok,0.3075432110787706
Eve,19,2019-08-12 03:55:19,10058,Operations,B,1500.0,1.0,pending,-0.783855073885468
Alice,38,2021-07-11 22:34:47,8729,IT,A,1000.0,0.0,ok,-0.4187623280101363
Alice,27,2022-10-23 05:05:15,14926,HR,,500.0,0.0,,-0.5214277523581934
Dave,28,2023-03-26 22:28:26,6101,Operations,D,0.0,1.0,excellent,1.2470991084700904
Carol,23,2022-04-10 21:26:43,9346,Operations,C,1000.0,1.0,excellent,0.4907405336384924
Dave,62,2021-11-02 12:38:41,16460,HR,B,500.0,1.0,ok,1.6912872639832053
Eve,63,2020-01-01 03:26:46,6442,HR,,1500.0,0.0,excellent,0.3281096947720709
Eve,51,2019-06-16 05:14:27,17350,,C,1000.0,0.0,pending,0.5992268370945487
Dave,40,2018-01-23 21:16:10,8847,HR,A,0.0,1.0,ok,1.3602709874868817
Carol,27,2019-04-11 04:00:11,14327,IT,D,0.0,1.0,excellent,0.1188676641506997
Eve,39,2020-10-26 19:30:42,12550,Operations,B,500.0,1.0,pending,-0.1132133153103521
Bob,26,2023-06-07 17:24:10,6835,,A,1500.0,1.0,needs review,-0.3124840528707137
Frank,20,2019-06-29 22:30:14,10036,,B,1500.0,0.0,,-2.082203699036471
Carol,29,2017-07-25 15:40:40,8858,HR,C,0.0,1.0,needs review,-1.794397383737826
Frank,56,2021-11-23 21:17:47,16397,Operations,A,1000.0,0.0,excellent,1.5753090772075424
Frank,38,2020-06-21 18:54:21,18504,Sales,D,1000.0,0.0,ok,-0.0260969401807839
Frank,67,2017-08-29 08:25:49,11273,HR,A,500.0,1.0,needs review,-1.4241487750596449
Frank,33,2017-10-12 20:18:50,9985,Operations,,500.0,1.0,ok,0.1246990759574222
Alice,58,2019-11-02 06:51:41,14948,Operations,C,1000.0,1.0,,1.0018802208842457
Frank,33,2019-12-21 03:03:47,7967,Sales,A,1000.0,1.0,excellent,-0.6611186506203489
Eve,30,2018-04-29 00:03:05,9858,Finance,,1500.0,1.0,ok,0.5808660398379928
Bob,32,2020-11-23 03:22:30,5623,,,1000.0,1.0,ok,-0.6817536883017385
Bob,63,2022-04-09 19:01:32,19814,Sales,C,1500.0,0.0,ok,-0.7587208183687663
Dave,64,2018-05-28 10:07:53,12366,Operations,A,1000.0,1.0,ok,1.5796318367058697
Carol,55,2022-08-28 14:26:45,4034,Sales,A,1000.0,1.0,ok,-1.8302463755298104
Dave,38,2019-08-20 11:38:59,4446,Sales,,0.0,1.0,pending,-1.203367195347316
Eve,64,2019-11-19 09:49:31,4492,Sales,C,1000.0,1.0,ok,-0.2441600007718395
Frank,36,2022-02-04 17:05:17,6532,Finance,,1500.0,0.0,pending,0.4306757460462938
Alice,60,2019-11-19 15:16:26,8567,Sales,B,1000.0,1.0,needs review,2.242323863911085
Frank,37,2022-04-22 09:56:34,12243,HR,A,1000.0,1.0,needs review,-0.3035101868682949
Bob,47,2020-05-26 05:16:46,3481,,,1000.0,1.0,,0.5938298446801545
Dave,39,2017-11-29 09:56:06,5122,Sales,C,1500.0,1.0,needs review,-0.8415465846372036
Bob,24,2018-03-25 11:18:32,6103,IT,A,0.0,0.0,ok,0.5942765233349339
Dave,61,2023-02-20 16:16:08,18303,HR,C,1000.0,1.0,pending,1.6830448757108285
Carol,23,2019-06-24 12:05:43,3138,IT,B,1500.0,1.0,excellent,-0.2454192525244015
Eve,66,2018-04-18 03:23:12,8949,Finance,D,0.0,1.0,pending,0.7721660745560712
Bob,32,2023-11-03 08:11:43,7223,IT,,500.0,0.0,pending,-1.088485703443736
Eve,64,2021-02-13 21:48:30,17727,,B,500.0,0.0,excellent,0.29184395456821
Alice,46,2020-01-13 04:06:01,10079,Finance,C,0.0,1.0,excellent,1.4535884377542256
Frank,48,2022-04-08 09:01:55,18313,IT,B,1500.0,1.0,ok,-1.3711715799770563
Carol,58,2021-01-25 14:04:02,13283,HR,B,0.0,1.0,ok,0.2510309297374501
Dave,69,2018-07-26 09:42:28,15423,Operations,D,500.0,1.0,,2.057980551868686
Dave,57,2018-10-11 22:15:39,7730,HR,C,1500.0,0.0,,0.0895617843947086
Bob,37,2020-11-14 08:44:43,4426,Sales,D,1000.0,1.0,pending,-0.8347071257426517
Dave,18,2020-06-02 06:19:04,12407,Finance,A,500.0,0.0,needs review,1.129884870048937
Frank,43,2017-08-19 09:44:06,19376,Sales,D,1000.0,1.0,pending,0.1234209952296567
Bob,35,2022-05-28 11:45:28,6491,Operations,B,500.0,1.0,pending,0.7939492366251577
Frank,34,2020-04-06 13:22:00,10603,IT,B,1000.0,0.0,ok,1.2909388860082414
Eve,58,2018-01-03 21:29:42,4802,Sales,B,1500.0,1.0,excellent,1.0128261661446656
Frank,37,2021-11-15 18:03:47,13223,IT,,1000.0,0.0,excellent,-0.0908822862310955
Bob,45,2023-08-15 00:31:17,18945,Finance,A,0.0,1.0,excellent,1.0164244258531334
Alice,32,2018-08-02 01:22:01,9577,HR,,1000.0,0.0,,-0.5385621242047969
Eve,59,2018-02-23 06:25:43,16479,Finance,D,500.0,1.0,,0.0942497562126495
Carol,27,2018-01-26 20:29:59,13575,Operations,,0.0,1.0,needs review,0.8508904560132295
Alice,40,2022-04-27 03:34:28,10866,Finance,A,1500.0,1.0,pending,-0.6168242331142861
Dave,34,2022-11-29 10:52:24,15964,Finance,,1000.0,1.0,,-1.2303116807690817
Carol,40,2022-01-15 23:21:52,18739,Sales,B,500.0,1.0,needs review,-1.2188547912699383
Dave,43,2022-09-26 14:59:16,8251,Finance,,1000.0,0.0,needs review,-0.2081592931712728
Frank,43,2021-11-12 20:05:26,5557,Operations,A,1500.0,1.0,needs review,1.797447419950049
Alice,62,2019-11-04 19:44:27,17432,IT,B,500.0,1.0,ok,0.5743961824523278
Frank,21,2019-01-29 14:42:02,17225,IT,B,1000.0,1.0,pending,-1.588160971312916
Alice,28,2018-02-17 21:14:31,14579,IT,C,1000.0,1.0,,1.6253307452076826
Alice,63,2021-06-29 02:11:31,10578,IT,B,0.0,1.0,,-0.5562503063303716
Frank,62,2019-12-24 13:49:11,14366,Sales,C,1500.0,1.0,excellent,0.5192066741106411
Alice,53,2019-11-13 19:49:08,4115,Sales,D,1500.0,0.0,excellent,0.3496261319871003
Eve,61,2021-08-22 12:36:21,11933,Operations,A,1000.0,1.0,,1.4474639877273157
Frank,58,2022-07-03 20:10:39,15256,Sales,B,0.0,1.0,ok,0.2983573688684207
Bob,55,2018-10-18 04:31:43,11375,Finance,C,1000.0,0.0,needs review,-0.0279988525038535
Bob,61,2019-03-05 12:38:57,13756,IT,A,1500.0,1.0,needs review,0.7724674092523376
Frank,25,2021-10-10 10:52:35,6656,Sales,C,1000.0,1.0,ok,0.6628133380237397
Eve,47,2022-07-19 23:52:43,11160,IT,D,1000.0,1.0,excellent,0.4111024074171065
Carol,68,2017-09-24 16:00:48,18812,IT,,500.0,0.0,excellent,1.802768194782224
Eve,53,2020-02-21 22:55:04,5356,Operations,A,1500.0,1.0,pending,0.7206054919047672
Alice,65,2018-05-22 12:33:56,6834,,C,1000.0,1.0,,1.2471267139168831
Carol,32,2019-12-15 11:03:41,11027,Sales,A,0.0,1.0,pending,-1.3680666799767822
Alice,40,2021-07-18 01:16:04,11758,Operations,B,1000.0,1.0,,0.9172801283401354
Alice,46,2019-02-10 00:33:19,8582,IT,D,1500.0,1.0,ok,-1.148636182650413
Alice,34,2019-09-09 05:49:54,17336,IT,D,1500.0,1.0,ok,-1.398526973710677
Alice,27,2023-04-02 14:17:12,17118,Operations,D,1000.0,1.0,ok,-1.71817884363636
Frank,50,2023-04-02 09:30:02,17220,Operations,A,1500.0,1.0,ok,0.6788016546792296
Alice,36,2019-07-04 08:05:21,13137,Sales,A,1000.0,1.0,pending,0.8325899177087486
Alice,61,2021-11-07 11:10:47,7179,HR,B,1500.0,1.0,,-0.8404457645826741
Alice,19,2020-05-23 07:46:45,10767,IT,C,1000.0,0.0,,1.1008209352816454
Bob,57,2023-02-04 04:02:27,3536,,,1500.0,1.0,excellent,-0.9118803322527574
Alice,32,2022-07-26 16:03:20,11690,Sales,,1000.0,1.0,pending,1.0554183335208307
Alice,42,2021-06-08 04:09:30,8405,Sales,D,1000.0,1.0,pending,-1.5430589867711482
Alice,40,2020-11-18 18:09:06,18972,Sales,A,1000.0,1.0,pending,-0.9487269171842568
Alice,56,2020-02-28 00:40:18,10163,Sales,A,1000.0,1.0,pending,0.3314801220182843
Eve,56,2020-05-17 04:02:33,18673,Sales,,1000.0,1.0,ok,0.3995143014380222
Bob,41,2019-04-27 14:56:27,14776,Finance,A,1500.0,0.0,pending,0.6234969227836507
Bob,24,2023-07-27 06:56:35,15483,Sales,,500.0,1.0,excellent,-0.537741215140797
Frank,43,2020-03-01 00:41:54,16851,HR,C,1000.0,1.0,pending,0.9261053619370546
Bob,51,2021-04-20 20:46:55,13349,HR,,500.0,1.0,pending,1.3799141474016818
Dave,46,2020-02-22 05:39:45,7392,HR,B,1500.0,1.0,excellent,0.4874621200737763
Alice,29,2018-10-03 16:45:16,18902,IT,C,1000.0,1.0,ok,-1.1831570206685522
Dave,25,2023-09-25 11:09:10,10159,HR,,1000.0,1.0,excellent,-0.5304263952403981
Eve,20,2022-05-20 15:59:47,12925,Sales,D,1500.0,0.0,pending,-0.0460699349312348
Eve,34,2023-04-10 19:16:19,4490,HR,,1000.0,1.0,ok,-0.6867565721182696
Frank,64,2021-07-08 10:22:33,15354,Finance,C,500.0,0.0,ok,-0.3706735473610484
Eve,53,2022-02-27 02:35:13,4454,,B,1500.0,0.0,pending,0.2115708368550461
Bob,26,2023-06-01 19:19:49,15448,,C,0.0,1.0,needs review,-0.8118650826891433
Carol,49,2021-07-21 09:41:24,13530,Operations,B,1500.0,1.0,excellent,3.0319655416023075
Dave,54,2021-07-14 15:43:37,15285,IT,C,500.0,1.0,pending,1.799063422021426
Dave,66,2023-06-28 00:47:38,5353,IT,A,500.0,1.0,needs review,-1.3346314218966058
Alice,33,2018-06-17 18:46:34,7042,Sales,C,1000.0,1.0,needs review,-0.2227086375245589
Carol,64,2022-03-12 16:56:31,9035,Operations,B,0.0,1.0,pending,-0.8302055894783585
Frank,42,2023-04-04 12:37:13,16497,Operations,C,0.0,0.0,excellent,-1.2333069837385682
Eve,67,2022-08-30 20:05:48,11795,Finance,D,500.0,1.0,,0.9764069489095556
Eve,37,2019-05-14 07:58:01,11748,Finance,C,500.0,0.0,ok,-0.6716707147065123
Frank,27,2018-03-09 16:41:47,15546,Finance,D,1500.0,1.0,pending,1.3895133813583591
Bob,67,2021-08-09 07:12:58,12443,Finance,A,500.0,0.0,ok,-0.7668198207135091
Bob,58,2019-03-24 16:12:19,9552,,B,1000.0,1.0,pending,-0.2511217324820549
Frank,22,2022-06-09 21:41:32,17575,,,500.0,1.0,excellent,-0.7829274057790991
Carol,57,2023-05-20 21:54:01,4821,IT,D,1000.0,0.0,needs review,0.4969182870781624
Eve,43,2021-06-30 11:46:21,12496,Sales,,1000.0,1.0,excellent,0.1660043160409935
Alice,21,2020-06-15 00:58:55,4326,Operations,C,1000.0,1.0,,0.5225989122379013
Bob,29,2019-08-02 08:06:33,17209,HR,D,500.0,1.0,pending,-1.689741323411909
Dave,34,2022-03-23 16:30:58,6300,Sales,D,1000.0,1.0,excellent,-0.1184859538505841
Carol,67,2019-09-22 22:47:22,19165,HR,A,1500.0,0.0,excellent,1.5629317913566938
Bob,45,2021-02-18 08:36:16,10711,HR,B,500.0,1.0,needs review,1.0774604245299204
Dave,69,2018-05-21 14:57:04,7353,Operations,,1500.0,1.0,needs review,-1.6842605068601346
Alice,67,2021-02-25 17:39:41,16445,Finance,C,1000.0,0.0,,0.3708654011559026
Eve,45,2018-04-01 20:40:18,4139,HR,,1500.0,0.0,excellent,-1.3410691026193364
Dave,43,2021-09-18 04:44:06,17465,Finance,C,1500.0,1.0,pending,-0.3928831698894579
Carol,18,2020-06-17 02:31:15,5072,IT,D,0.0,0.0,,0.6739816668302943
Frank,19,2019-06-04 14:15:59,9897,,A,1000.0,0.0,needs review,-1.346531876594146
Frank,23,2023-08-11 13:36:34,4225,Operations,A,1000.0,1.0,pending,-1.1169894660457995
Carol,58,2017-12-13 06:20:58,3869,Finance,,1000.0,0.0,needs review,-0.0172076425600617
Dave,56,2020-11-09 20:45:31,15744,IT,C,1000.0,1.0,pending,0.0245624415937226
Bob,58,2022-06-27 19:52:52,4412,,,0.0,0.0,needs review,1.821233323179452
Carol,22,2018-07-29 03:58:25,10919,HR,B,1000.0,0.0,,0.694065935131314
Frank,28,2022-11-16 20:21:20,11509,,,0.0,0.0,needs review,-0.2574765200227819
Dave,53,2023-05-04 22:31:22,13492,IT,A,1000.0,1.0,ok,-0.2913251104796099
Eve,31,2022-05-15 08:43:37,19816,HR,A,1500.0,0.0,excellent,0.4628046814739227
Eve,29,2018-11-20 13:09:19,14462,IT,,1000.0,1.0,,-0.4688373346817388
Alice,21,2022-10-12 03:52:26,6945,HR,C,1000.0,0.0,,-0.2950886397352922
Eve,38,2017-09-08 22:12:38,4487,IT,B,1000.0,1.0,,1.524227776505559
Carol,64,2019-03-02 07:41:34,6562,,D,1500.0,1.0,excellent,-1.4995759095575243
Dave,37,2018-04-05 20:52:39,17157,,D,1000.0,0.0,excellent,0.1947779708813569
Alice,63,2021-02-02 11:12:23,15620,Finance,C,1500.0,0.0,ok,0.6022000627965334
Alice,45,2023-06-11 10:06:25,4738,Finance,A,500.0,1.0,,0.3036360401254496
Frank,48,2017-12-24 16:36:30,17087,HR,B,1000.0,1.0,ok,-1.531388390907893
Alice,66,2020-06-17 02:04:14,12125,IT,C,0.0,0.0,pending,1.583908179386062
Dave,24,2023-09-23 19:41:28,3452,,B,1000.0,0.0,pending,-0.5602649708735364
Eve,46,2022-06-05 05:59:46,19269,IT,C,0.0,1.0,excellent,0.1847686016296724
Carol,69,2020-04-29 02:54:58,17049,HR,D,0.0,1.0,needs review,0.7343055846814495
Eve,32,2023-11-05 12:26:08,10279,Finance,A,0.0,0.0,excellent,0.8057601399470867
Carol,39,2020-11-16 17:28:16,10761,Finance,,1000.0,0.0,ok,0.008852702216406
Dave,19,2021-08-09 05:15:41,10207,IT,A,1000.0,1.0,needs review,0.0718133700530464
Frank,48,2020-03-05 07:12:26,5933,Operations,A,1000.0,1.0,excellent,-1.0648640658906772
Bob,39,2021-06-13 00:35:04,12741,HR,B,500.0,1.0,excellent,0.6718574069509744
Bob,18,2023-08-12 20:35:29,11774,HR,,0.0,1.0,ok,-0.2783504395392199
Alice,58,2018-11-21 21:55:47,5515,HR,C,0.0,0.0,needs review,-0.3085988412736102
Dave,43,2017-12-30 17:00:55,9522,HR,D,1000.0,1.0,needs review,-0.5380254453515163
Eve,18,2021-03-27 14:37:37,5361,HR,B,0.0,1.0,needs review,1.1789007207669138
Eve,27,2019-10-09 07:30:11,11388,Finance,A,1500.0,1.0,ok,1.3456189803409904
Carol,69,2023-08-19 02:47:12,8834,HR,A,500.0,1.0,pending,-0.3193328250666353
Bob,38,2021-11-02 07:53:26,5115,IT,A,0.0,1.0,excellent,0.1821842488433669
Carol,69,2018-11-28 16:42:26,14135,Operations,A,1000.0,1.0,pending,-0.2209809863047458
Carol,53,2021-01-15 16:21:41,6164,,A,1500.0,0.0,,0.3679214378260659
Dave,40,2020-12-20 09:20:22,19356,Finance,,1000.0,1.0,pending,-0.2583462629916968
Frank,39,2020-08-02 21:44:39,10154,Finance,,1000.0,1.0,pending,-0.754112906948794
Bob,53,2017-08-17 12:39:36,13610,,D,1500.0,1.0,pending,1.226521141995678
Alice,30,2022-09-11 13:33:28,8854,Sales,B,0.0,0.0,pending,0.8652564895043859
Bob,59,2021-07-04 15:57:56,19446,Finance,A,500.0,0.0,ok,-1.1528517946055865
Alice,68,2020-02-06 08:06:27,5646,Operations,C,1500.0,0.0,needs review,-1.0961909118728084
Dave,42,2021-01-11 23:22:31,10904,IT,B,500.0,1.0,needs review,-0.4075450623548435
Carol,66,2023-10-22 23:16:41,17426,Finance,C,1500.0,0.0,excellent,-0.1296535399883047
Bob,50,2022-11-21 03:32:43,8999,Sales,C,500.0,1.0,needs review,-0.1839636588543051
Frank,60,2017-09-29 12:27:13,19792,Finance,A,500.0,0.0,pending,0.1599507646420285
Carol,63,2017-11-05 14:48:03,16688,Operations,D,0.0,0.0,needs review,-0.5895851727238333
Carol,33,2021-11-02 23:38:17,11817,Finance,C,500.0,0.0,needs review,2.539483428150833
Alice,64,2022-06-01 06:24:22,4497,IT,C,0.0,1.0,,-0.9465709354262614
Dave,53,2021-07-31 12:27:18,5472,Finance,A,0.0,0.0,,-1.5086389705113843
Alice,46,2018-02-20 13:00:26,12778,Operations,B,500.0,0.0,needs review,1.2431203824950934
Bob,66,2019-03-11 18:45:35,13593,,D,0.0,1.0,needs review,-0.0418754088529489
Frank,28,2022-11-09 14:45:44,7285,HR,D,1000.0,1.0,ok,-0.4141062181332322
Alice,39,2017-08-30 08:40:39,18061,Finance,A,1000.0,1.0,pending,-1.268983116185331
Dave,22,2019-08-19 01:18:15,16970,IT,C,0.0,0.0,,0.3099071534412116
Bob,48,2021-06-09 02:59:35,16114,Sales,,500.0,1.0,excellent,-0.7907552126507634
Carol,44,2022-02-09 00:29:15,13299,IT,,1000.0,1.0,pending,0.0415740760905242
Carol,56,2020-05-25 08:17:00,9918,IT,C,1000.0,1.0,excellent,-1.2411984559378646
Carol,55,2019-12-19 01:49:36,5397,Sales,A,1000.0,0.0,pending,0.2312438701019733
